BP Number,Priority,Public Safety and Disaster,Reference,cable,internet/Data,satellite,wireless,wireline,Service Provider,Network Operator,"Priority (1,2,3)",Equipment Supplier,Property Manager,Government,Public Safety,Keywords,,,,,,,,,,,,,,,,,,,,,
12/8/8058,Important,FALSE,"Telcordia GR-815. Cellular Standards: GSM, PCS2000, CDMA, 1XRTT, UMTS, etc.",FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,1,FALSE,FALSE,FALSE,FALSE,Cyber Security, Intrusion Detection,,,,,,,,,,,,,,,,,,,,
12/8/8060,Important,FALSE,"Telcordia GR-815. Cellular Standards: GSM, PCS2000, CDMA, 1XRTT, UMTS, etc.",FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,1,FALSE,FALSE,FALSE,FALSE,Cyber Security, Intrusion Detection,,,,,,,,,,,,,,,,,,,,
12/8/8063,Highly Important,FALSE,"NIST SP800-94 Guide to Intrusion Detection and Prevention Systems (IDPS)
http://csrc.nist.gov/publications/nistpubs/800-94/SP800-94.pdf.",FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,2,FALSE,FALSE,FALSE,FALSE,Cyber Security, Intrusion Detection, Network Elements, Network Operations,,,,,,,,,,,,,,,,,,
12/8/8066,Important,FALSE,,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,1,TRUE,FALSE,FALSE,FALSE,Cyber Security, Industry Cooperation,,,,,,,,,,,,,,,,,,,,
12/8/8069,Important,FALSE,,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,1,FALSE,FALSE,FALSE,FALSE,Cyber Security, Network Elements, Network Operations,,,,,,,,,,,,,,,,,,,
12/8/8070,Important,FALSE,Reference with 7-7-8070,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,1,FALSE,FALSE,FALSE,FALSE,Business Continuity, Cyber Security, Disaster Recovery, Emergency Preparedness, Network Operations,,,,,,,,,,,,,,,,,
12/8/8090,Highly Important,FALSE,ITU-T Rec. X.815  (??  ISO/IEC 8073 )    Rec. ITU-T X.1031.,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,2,TRUE,FALSE,FALSE,FALSE,Cyber Security, Intrusion Detection, Network Elements, Network Operations,,,,,,,,,,,,,,,,,,
12/8/8092,Important,FALSE,IETF rfc3013 section 3 and NANOG ISP Resources (http://www.nanog.org/isp.html).,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,1,FALSE,FALSE,FALSE,FALSE,Cyber Security, Human Resources, Policy, Training and Awareness,,,,,,,,,,,,,,,,,,
12/8/8094,Important,FALSE,"http://www.securityforum.org and http://www.sans.org/resources/; Schneier, Bruce. 1996.  Applied Cryptography. 2d.ed. John Wiley & Sons.",TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,1,FALSE,FALSE,FALSE,FALSE,Cyber Security, Encryption, Information Protection,,,,,,,,,,,,,,,,,,,
12/8/8095,Important,FALSE,Additional resources are required to provide prioritized transport even when overloaded.,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,1,FALSE,FALSE,FALSE,FALSE,Cyber Security, Network Elements, Network Operations,,,,,,,,,,,,,,,,,,,
12/8/8096,Highly Important,FALSE,"http://www.stonybrook.edu/nyssecure, http://www.fedcirc.gov/homeusers/HomeComputerSecurity/ Industry standard tools (e.g., LC4).",FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,2,FALSE,FALSE,FALSE,FALSE,Cyber Security, Network Operations, Security Systems,,,,,,,,,,,,,,,,,,,
12/8/8105,Critical,FALSE,"Cellular Standards:  GSM, GPRS, PCS2000, CDMA, 1XRTT, UMTS, 3GPP, 3GPP2.",FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,3,FALSE,FALSE,FALSE,FALSE,Cyber Security, Encryption, Information Protection,,,,,,,,,,,,,,,,,,,
12/9/8502,Critical,TRUE,"Configuration guides for security from NIST, US-CERT, NSA, SANS, vendors, etc.
Related to NRIC BP 8000.",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,3,FALSE,FALSE,FALSE,TRUE,Cyber Security, Intrusion Detection,,,,,,,,,,,,,,,,,,,,
12/8/8106,Critical,FALSE,"IPSec. Telcordia GR-815. Cellular Standards: GSM, PCS2000, CDMA, 1XRTT, UMTS, etc.
Dependency on NRIC BP 5018.                                                   NIST SP 800-40 v2.0 Creating a Patch and Vulnerability Management Program.",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,3,TRUE,FALSE,FALSE,FALSE,Cyber Security, Intrusion Detection, Network Operations,,,,,,,,,,,,,,,,,,,
12/8/8113,Important,FALSE,"Department of Defense Telecommunications and Defense Switched Network Secuirty Technical Implementation Guide (Version 2, Release 3).  
'http://www.atis.org/ - ATIS-0300276.2008 Operations, Administration, Maintenance, and Provisioning Security Requirements for the Public Telecommunications Network:  A Baseline of Security Requirements for the Management Plane: March 2008.",TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,1,TRUE,FALSE,FALSE,FALSE,Cyber Security, Information Protection, Intrusion Detection,,,,,,,,,,,,,,,,,,,
12/8/8114,Important,FALSE,,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,1,TRUE,FALSE,FALSE,FALSE,Cyber Security, Encryption, Network Elements, Network Operations,,,,,,,,,,,,,,,,,,
12/8/8115,Critical,FALSE,,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,3,TRUE,FALSE,FALSE,FALSE,Cyber Security, Hardware, Intrusion Detection, Network Operations,,,,,,,,,,,,,,,,,,
12/8/8116,Important,FALSE,"ATIS Packet Technologies and Systems Committee (previously part of T1S1)
ATIS Protocol Interworking Committee (previously part of T1S1).",FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,1,TRUE,FALSE,FALSE,FALSE,Cyber Security, Network Elements, Network Operations,,,,,,,,,,,,,,,,,,,
12/8/8120,Critical,FALSE,,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,3,TRUE,FALSE,FALSE,FALSE,Cyber Security, Information Protection, Intrusion Detection,,,,,,,,,,,,,,,,,,,
12/8/8133,Important,FALSE,Cross reference with 7-7-8133 developed under NRIC.,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,1,FALSE,FALSE,FALSE,FALSE,Business Continuity, Cyber Security, Disaster Recovery,,,,,,,,,,,,,,,,,,,
12/8/8135,Important,FALSE,"PacketCableTM Security Specification PKT-SP-SEC-I11-040730, IETF RFC 3261.",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,1,TRUE,FALSE,FALSE,FALSE,Cyber Security, Encryption, Network Operations,,,,,,,,,,,,,,,,,,,
12/8/8505,Highly Important,FALSE,Configuration guide for security from NIST (800-53 Rev. 3).,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,2,TRUE,FALSE,FALSE,FALSE,Cyber Security, Intrusion Detection, Network Operations, Software,,,,,,,,,,,,,,,,,,
12/8/8507,Highly Important,FALSE,"http://www.atis.org/ - ATIS-0300276.2008 Operations, Administration, Maintenance, and Provisioning Security Requirements for the Public Telecommunications Network:  A Baseline of Security Requirements for the Management Plane: March 2008 
ISF CB63.",FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,2,FALSE,FALSE,FALSE,FALSE,Cyber Security, Network Operations,,,,,,,,,,,,,,,,,,,,
12/8/8513,Critical,FALSE,IETF rfc3013 section 3 and NANOG ISP Resources (www.nanog.org/isp.html).,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,3,FALSE,FALSE,FALSE,FALSE,Business Continuity, Cyber Security, Disaster Recovery, Emergency Preparedness, Network Operations,,,,,,,,,,,,,,,,,
12/8/8514,Critical,FALSE,IETF rfc3013 sections 4.3 and 4.4.  NANOG ISP Resources.  www.IATF.net.,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,3,FALSE,FALSE,FALSE,FALSE,Cyber Security, Disaster Recovery, Emergency Preparedness, Intrusion Detection,,,,,,,,,,,,,,,,,,
12/8/8515,Critical,FALSE,"IETF RFC2350, CMU/SEI-98-HB-001.",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,3,FALSE,FALSE,FALSE,FALSE,Cyber Security, Disaster Recovery, Emergency Preparedness, Intrusion Detection,,,,,,,,,,,,,,,,,,
12/8/8519,Important,FALSE,,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,1,TRUE,FALSE,FALSE,FALSE,Cyber Security, Human Resources, Policy, Training and Awareness,,,,,,,,,,,,,,,,,,
12/8/8525,Critical,FALSE,"RIPE-181, ""A Route-Filtering Model for Improving Global Internet Routing Robustness""  www.iops.org/Documents/routing.html.",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,3,FALSE,FALSE,FALSE,FALSE,Cyber Security, Network Elements, Network Operations,,,,,,,,,,,,,,,,,,,
12/8/8530,Critical,FALSE,,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,3,FALSE,FALSE,FALSE,FALSE,Cyber Security, Disaster Recovery, Emergency Preparedness,,,,,,,,,,,,,,,,,,,
12/8/8531,Critical,FALSE,IETF RFC 2547.,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,3,FALSE,FALSE,FALSE,FALSE,Cyber Security, Network Elements, Network Operations,,,,,,,,,,,,,,,,,,,
12/8/8532,Critical,FALSE,,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,3,FALSE,FALSE,FALSE,FALSE,Cyber Security, Disaster Recovery, Emergency Preparedness,,,,,,,,,,,,,,,,,,,
12/8/8533,Critical,FALSE,,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,3,FALSE,FALSE,FALSE,FALSE,Cyber Security, Disaster Recovery, Emergency Preparedness, Public Safety and Disaster,,,,,,,,,,,,,,,,,,
12/8/8534,Important,FALSE,Cross reference with 7-7-8534 developed under NRIC.,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,1,FALSE,FALSE,FALSE,FALSE,Cyber Security, Intrusion Detection, Network Elements, Network Operations,,,,,,,,,,,,,,,,,,
12/8/8535,Critical,FALSE,PacketCable Security specification. Cross reference with 7-7-8535 developed under NRIC.,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,3,FALSE,FALSE,FALSE,FALSE,Cyber Security, Intrusion Detection, Network Operations,,,,,,,,,,,,,,,,,,,
12/9/8629,Important,TRUE,,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,1,TRUE,FALSE,FALSE,TRUE,Cyber Security, Hardware, Network Interoperability,,,,,,,,,,,,,,,,,,,
12/8/8537,Critical,FALSE,"Telcordia GR-815. Cellular Standards: GSM, PCS2000, CDMA, 1XRTT, UMTS, etc. Cross reference with 7-7-8537 developed under NRIC.",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,3,FALSE,FALSE,FALSE,FALSE,Cyber Security, Disaster Recovery, Emergency Preparedness, Intrusion Detection,,,,,,,,,,,,,,,,,,
12/8/8539,Critical,FALSE,"Telcordia GR-815. Cellular Standards: GSM, PCS2000, CDMA, 1XRTT, UMTS, etc. Cross reference with 7-7-8539 developed under NRIC.",FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,3,FALSE,FALSE,FALSE,FALSE,Cyber Security, Disaster Recovery, Emergency Preparedness, Intrusion Detection,,,,,,,,,,,,,,,,,,
12/8/8549,Critical,FALSE,"IETF RFC2350, CMU/SEI-98-HB-001. Cross reference with 7-7-8549 developed under NRIC.",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,3,FALSE,FALSE,FALSE,FALSE,Business Continuity, Cyber Security, Disaster Recovery, Emergency Preparedness, Network Operations,,,,,,,,,,,,,,,,,
12/8/8555,Critical,FALSE,,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,3,TRUE,FALSE,FALSE,FALSE,Business Continuity, Cyber Security, Disaster Recovery, Emergency Preparedness, Network Operations,,,,,,,,,,,,,,,,,
12/8/8556,Highly Important,FALSE,,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,2,FALSE,FALSE,FALSE,FALSE,Cyber Security, Disaster Recovery, Emergency Preparedness,,,,,,,,,,,,,,,,,,,
12/8/8557,Critical,FALSE,,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,3,TRUE,FALSE,FALSE,FALSE,Cyber Security, Disaster Recovery, Emergency Preparedness,,,,,,,,,,,,,,,,,,,
12/8/8559,Critical,FALSE,"NIST SP800-94 Guide to Intrusion Detection and Prevention Systems (IDPS)
http://csrc.nist.gov/publications/nistpubs/800-94/SP800-94.pdf.",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,3,FALSE,FALSE,FALSE,FALSE,Cyber Security,,,,,,,,,,,,,,,,,,,,,
12/8/8562,Critical,FALSE,,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,3,FALSE,FALSE,FALSE,FALSE,Cyber Security, Disaster Recovery, Emergency Preparedness, Intrusion Detection,,,,,,,,,,,,,,,,,,
12/8/8563,Critical,FALSE,,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,3,TRUE,FALSE,FALSE,FALSE,Cyber Security, Disaster Recovery, Emergency Preparedness,,,,,,,,,,,,,,,,,,,
12/8/8566,Highly Important,FALSE,Configuration guide for security from NIST (800-53 Rev. 3).,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,2,FALSE,FALSE,FALSE,FALSE,Cyber Security, Network Operations, Software,,,,,,,,,,,,,,,,,,,
12/8/8600,Critical,FALSE,http://csrc.nist.gov/publications/nistpubs/800-97/SP800-97.pdf,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,3,FALSE,FALSE,FALSE,FALSE,Cyber Security,,,,,,,,,,,,,,,,,,,,,
12/8/8601,Critical,FALSE,http://csrc.nist.gov/publications/nistpubs/800-97/SP800-97.pdf,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,3,FALSE,FALSE,FALSE,FALSE,Cyber Security,,,,,,,,,,,,,,,,,,,,,
12/8/8602,Critical,FALSE,http://csrc.nist.gov/publications/nistpubs/800-97/SP800-97.pdf,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,3,FALSE,FALSE,FALSE,FALSE,Cyber Security, Encryption,,,,,,,,,,,,,,,,,,,,
12/8/8603,Critical,FALSE,http://csrc.nist.gov/publications/nistpubs/800-97/SP800-97.pdf,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,3,FALSE,FALSE,FALSE,FALSE,Cyber Security, Encryption, Policy,,,,,,,,,,,,,,,,,,,
12/8/8635,Highly Important,FALSE,,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,2,FALSE,FALSE,FALSE,FALSE,Cyber Security, Encryption,,,,,,,,,,,,,,,,,,,,
12/8/8604,Highly Important,FALSE,"http://csrc.nist.gov/publications/nistpubs/800-97/SP800-97.pdf
https://www.pcisecuritystandards.org/security_standards/pci_dss.shtml",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,2,FALSE,FALSE,FALSE,FALSE,Cyber Security, Encryption, Intrusion Detection,,,,,,,,,,,,,,,,,,,
12/8/8605,Important,FALSE,http://csrc.nist.gov/publications/nistpubs/800-97/SP800-97.pdf,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,1,FALSE,FALSE,FALSE,FALSE,Cyber Security,,,,,,,,,,,,,,,,,,,,,
12/8/8606,Important,FALSE,"http://searchsecurity.techtarget.com/tip/0,289483,sid14_gci1223151,00.html",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,1,FALSE,FALSE,FALSE,FALSE,Cyber Security, Hardware, Network Interoperability,,,,,,,,,,,,,,,,,,,
12/8/8607,Important,FALSE,"http://searchsecurity.techtarget.com/tip/0,289483,sid14_gci1223151,00.html",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,1,FALSE,FALSE,FALSE,FALSE,Cyber Security, Hardware, Network Interoperability,,,,,,,,,,,,,,,,,,,
12/8/8608,Important,FALSE,"http://searchsecurity.techtarget.com/tip/0,289483,sid14_gci1223151,00.html",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,1,FALSE,FALSE,FALSE,FALSE,Cyber Security, Hardware, Network Interoperability,,,,,,,,,,,,,,,,,,,
12/8/8609,Important,FALSE,"http://searchsecurity.techtarget.com/tip/0,289483,sid14_gci1223151,00.html",FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,1,FALSE,FALSE,TRUE,FALSE,Cyber Security, Hardware, Network Interoperability,,,,,,,,,,,,,,,,,,,
12/8/8610,Important,FALSE,"http://searchsecurity.techtarget.com/tip/0,289483,sid14_gci1223151,00.html",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,1,FALSE,FALSE,FALSE,FALSE,Cyber Security, Hardware, Network Interoperability,,,,,,,,,,,,,,,,,,,
12/8/8611,Important,FALSE,"http://searchsecurity.techtarget.com/tip/0,289483,sid14_gci1223151,00.html",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,1,FALSE,FALSE,FALSE,FALSE,Cyber Security, Hardware, Intrusion Detection, Network Interoperability,,,,,,,,,,,,,,,,,,
12/8/8612,Important,FALSE,"http://searchsecurity.techtarget.com/tip/0,289483,sid14_gci1223151,00.html",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,1,FALSE,FALSE,TRUE,FALSE,Cyber Security, Hardware, Network Interoperability,,,,,,,,,,,,,,,,,,,
12/8/8613,Important,FALSE,http://searchmobilecomputing.techtarget.com/tip/Best-practices-for-enterprise-mobile-device-and-smartphone-security,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,1,FALSE,FALSE,FALSE,FALSE,Cyber Security, Hardware, Intrusion Detection,,,,,,,,,,,,,,,,,,,
12/8/8614,Highly Important,FALSE,http://searchmobilecomputing.techtarget.com/tip/Best-practices-for-enterprise-mobile-device-and-smartphone-security,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,2,FALSE,FALSE,FALSE,FALSE,Cyber Security, Hardware,,,,,,,,,,,,,,,,,,,,
12/8/8615,Highly Important,FALSE,http://searchmobilecomputing.techtarget.com/tip/Best-practices-for-enterprise-mobile-device-and-smartphone-security,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,2,FALSE,FALSE,FALSE,FALSE,Cyber Security, Hardware,,,,,,,,,,,,,,,,,,,,
12/8/8616,Important,FALSE,http://searchmobilecomputing.techtarget.com/tip/Best-practices-for-enterprise-mobile-device-and-smartphone-security,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,1,FALSE,FALSE,FALSE,FALSE,Cyber Security, Encryption, Hardware,,,,,,,,,,,,,,,,,,,
12/8/8617,Important,FALSE,http://searchmobilecomputing.techtarget.com/tip/Best-practices-for-enterprise-mobile-device-and-smartphone-security,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,1,FALSE,FALSE,FALSE,FALSE,Cyber Security, Hardware,,,,,,,,,,,,,,,,,,,,
12/8/8618,Important,FALSE,http://searchmobilecomputing.techtarget.com/tip/Best-practices-for-enterprise-mobile-device-and-smartphone-security,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,1,FALSE,FALSE,FALSE,FALSE,Cyber Security, Hardware,,,,,,,,,,,,,,,,,,,,
12/8/8619,Important,FALSE,http://searchmobilecomputing.techtarget.com/tip/Best-practices-for-enterprise-mobile-device-and-smartphone-security,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,1,FALSE,FALSE,FALSE,FALSE,Cyber Security, Hardware,,,,,,,,,,,,,,,,,,,,
12/8/8620,Important,FALSE,http://searchmobilecomputing.techtarget.com/tip/Best-practices-for-enterprise-mobile-device-and-smartphone-security,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,1,FALSE,FALSE,FALSE,FALSE,Cyber Security, Hardware,,,,,,,,,,,,,,,,,,,,
12/8/8621,Important,FALSE,http://www.baselinemag.com/c/a/Mobile-and-Wireless/10-Best-Practices-for-Mobile-Device-Security/,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,1,FALSE,FALSE,FALSE,FALSE,Cyber Security, Hardware,,,,,,,,,,,,,,,,,,,,
12/8/8622,Important,FALSE,http://www.baselinemag.com/c/a/Mobile-and-Wireless/10-Best-Practices-for-Mobile-Device-Security/,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,1,FALSE,FALSE,FALSE,FALSE,Cyber Security, Hardware,,,,,,,,,,,,,,,,,,,,
12/8/8623,Important,FALSE,http://www.baselinemag.com/c/a/Mobile-and-Wireless/10-Best-Practices-for-Mobile-Device-Security/,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,1,FALSE,FALSE,FALSE,FALSE,Cyber Security, Hardware, Intrusion Detection,,,,,,,,,,,,,,,,,,,
12/8/8624,Important,FALSE,http://www.baselinemag.com/c/a/Mobile-and-Wireless/10-Best-Practices-for-Mobile-Device-Security/,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,1,FALSE,FALSE,FALSE,FALSE,Cyber Security, Hardware,,,,,,,,,,,,,,,,,,,,
12/8/8625,Highly Important,FALSE,,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,2,FALSE,FALSE,FALSE,FALSE,Cyber Security, Encryption, Hardware, Network Interoperability,,,,,,,,,,,,,,,,,,
12/8/8626,Highly Important,FALSE,,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,2,FALSE,FALSE,FALSE,FALSE,Cyber Security, Hardware, Network Interoperability,,,,,,,,,,,,,,,,,,,
12/8/8627,Important,FALSE,,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,1,TRUE,FALSE,FALSE,FALSE,Cyber Security, Hardware, Network Interoperability,,,,,,,,,,,,,,,,,,,
12/8/8628,Important,FALSE,Editorial changes were proposed from NRSC and approved at the 12/10/19 CSRIC VI meeting as editorial changes. No numbering changes were made.,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,1,FALSE,FALSE,FALSE,FALSE,Cyber Security, Hardware, Intrusion Detection, Network Interoperability,,,,,,,,,,,,,,,,,,
12/8/8630,Important,FALSE,,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,1,FALSE,FALSE,FALSE,FALSE,Cyber Security, Hardware, Intrusion Detection, Network Interoperability,,,,,,,,,,,,,,,,,,
12/8/8631,Important,FALSE,,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,1,TRUE,FALSE,FALSE,FALSE,Cyber Security, Encryption, Hardware,,,,,,,,,,,,,,,,,,,
12/8/8632,Important,FALSE,,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,1,TRUE,FALSE,FALSE,FALSE,Cyber Security, Encryption, Hardware,,,,,,,,,,,,,,,,,,,
12/8/8634,Important,FALSE,,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,1,FALSE,FALSE,FALSE,FALSE,Cyber Security, Encryption, Hardware,,,,,,,,,,,,,,,,,,,
12/8/8637,Highly Important,FALSE,,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,2,FALSE,FALSE,FALSE,FALSE,Cyber Security, Encryption,,,,,,,,,,,,,,,,,,,,
12/8/8638,Important,FALSE,,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,1,FALSE,FALSE,FALSE,FALSE,Cyber Security, Encryption,,,,,,,,,,,,,,,,,,,,
12/8/8639,Important,FALSE,,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,1,FALSE,FALSE,FALSE,FALSE,Cyber Security,,,,,,,,,,,,,,,,,,,,,
12/8/8640,Highly Important,FALSE,"Committee on National Security Systems Policy (CNSSP) 12,  National Information Assurance Policy for Space Systems Used to Support National Security Missions,  20 March 2007",FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,2,FALSE,FALSE,FALSE,FALSE,Cyber Security, Encryption,,,,,,,,,,,,,,,,,,,,
12/8/8641,Important,FALSE,"â€œSatellite Securityâ€ Online Journal of Space Communication, number 6 (Winter 2004) http://spacejournal.ohio.edu/issue6/main.html",FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,1,FALSE,FALSE,FALSE,FALSE,Cyber Security,,,,,,,,,,,,,,,,,,,,,
12/8/8643,Important,FALSE,Source: http://www.k-state.edu/its/security/procedures/mobile.html,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,1,FALSE,FALSE,FALSE,FALSE,Cyber Security, Hardware, Intrusion Detection,,,,,,,,,,,,,,,,,,,
12/8/8644,Important,FALSE,Source: http://www.k-state.edu/its/security/procedures/mobile.html,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,1,FALSE,FALSE,FALSE,FALSE,Cyber Security, Encryption, Hardware,,,,,,,,,,,,,,,,,,,
12/9/8647,Important,FALSE,Note: This Best practice could impact 9-1-1 operations.,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,1,FALSE,FALSE,FALSE,FALSE,Cyber Security, Intrusion Detection, Network Operations,,,,,,,,,,,,,,,,,,,
12/8/8645,Important,FALSE,Source: http://www.k-state.edu/its/security/procedures/mobile.html,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,1,FALSE,FALSE,FALSE,FALSE,Cyber Security, Encryption, Hardware,,,,,,,,,,,,,,,,,,,
12/8/8646,Important,FALSE,http://en.wikipedia.org/wiki/Tethering,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,1,FALSE,FALSE,FALSE,FALSE,Cyber Security,,,,,,,,,,,,,,,,,,,,,
12/8/8649,Important,FALSE,NIST 800-53 revision 3: Recommended Security Controls for Federal Information Systems and Organizations security control catalogue.  Cloud Security Alliance: Security Guidance for Critical Areas of Focus in Cloud Computing V2.1,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,1,FALSE,FALSE,FALSE,FALSE,Cyber Security, Intrusion Detection, Network Operations,,,,,,,,,,,,,,,,,,,
